198453,Andy Nájar,Nashville SC,https://www.fotmob.com/players/198453/andy-n-jar,Right Back,RB,171 cm,31,33,Honduras,Right,€128.1k,128117,2026-12-31,Major League Soccer,2026,,,,7.44,11,757,3,0,,,,,,,,,,,,,,,,,3,0,,,7.44,11,9,,,,,,,,,,,,,,,,,,0.35667107001321,0,defenders,915807,MLS,Eastern,0,3,9,0,2,1,3,523,86.6,32,59.3,12,,3,18.8,17,56.7,44,54.3,7,50.0,842,7,3,8,49,12,10,5,10,59,5,22,1,7,0,3,757,0,0.23778071334214002,0.11889035667107001,0.35667107001321,62.17965653896961,86.58940397350993,3.8044914134742402,59.25925925925926,1.42668428005284,,0.35667107001321,18.75,2.0211360634081905,56.666666666666664,5.231175693527081,54.32098765432099,0.8322324966974901,50,100.10568031704095,0.8322324966974901,0.35667107001321,0.9511228533685601,5.825627476882431,1.42668428005284,1.1889035667107002,0.5944517833553501,1.1889035667107002,7.014531043593132,0.5944517833553501,2.6155878467635403,0.11889035667107001,0.8322324966974901,0.44,0.40,0.44,,1.25,,7,8.56,0.05193130815674796,0.04716380387347787,0.05193130815674796,,0.14882332740088278,,0.8322324966974901,1.017356706263997,,,,
1719264,Chris Applewhite,Huntsville City FC,https://www.fotmob.com/players/1719264/christopher-applewhite,Center Back,CB,188 cm,33,18,USA,Right,€857.7k,857733,,MLS Next Pro,2026,,,,6.45,1,27,1,0,,,,,,,,,,,,,,,,,1,0,,,6.45,1,1,,,,,,,,,,,,,,,,,,3.333333333333333,0,defenders,915807,MLS,Eastern,0,0,1,0,0,,0,25,100.0,1,100.0,,,,,,,1,50.0,,,26,,0,1,,,,,1,2,,,0,0,0,0,27,0,0,,0,83.33333333333333,100,3.333333333333333,100,,,,,,,3.333333333333333,50,,,86.66666666666666,,0,3.333333333333333,,,,,3.333333333333333,6.666666666666666,,,0,0,,,,,,,,,,,,,,,,,,,,
520424,Bryan Acosta,Nashville SC,https://www.fotmob.com/players/520424/bryan-acosta,Central Midfielder,CM,174 cm,6,32,Honduras,Right,€107.4k,107366,2026-12-31,Major League Soccer,2026,,,,7.47,7,469,2,0,,,,,,,,,,,,,,,,,2,0,,,7.47,7,6,,,,,,,,,,,,,,,,,,0.3837953091684435,0,midfielders,915807,MLS,Eastern,2,1,6,2,4,2,1,252,88.7,13,52.0,4,2,2,50.0,2,100.0,20,51.3,4,44.4,345,2,3,4,29,10,5,3,8,19,3,11,1,5,2,1,469,0.3837953091684435,0.767590618336887,0.3837953091684435,0.19189765458422176,48.35820895522388,88.73239436619718,2.4946695095948828,52,0.767590618336887,0.3837953091684435,0.3837953091684435,50,0.3837953091684435,100,3.837953091684435,51.282051282051285,0.767590618336887,44.44444444444444,66.2046908315565,0.3837953091684435,0.5756929637526652,0.767590618336887,5.565031982942431,1.9189765458422174,0.9594882729211087,0.5756929637526652,1.535181236673774,3.6460554371002134,0.5756929637526652,2.1108742004264394,0.19189765458422176,0.9594882729211087,0.23,0.85,0.23,,0.40,,1,6.77,0.04392537322125709,0.16217270512570706,0.04392537322125709,,0.07743525416103761,,0.19189765458422176,1.2990320059282185,,,,
1235411,Patrick Yazbek,Nashville SC,https://www.fotmob.com/players/1235411/patrick-yazbek,Central Midfielder,CM,183 cm,8,24,Australia,Right,€2.3m,2309823,2027-12-31,Major League Soccer,2026,,,,7.16,10,657,0,0,,,,,,,,,,,,,,,,,0,0,,,7.16,10,7,,,,,,,,,,,,,,,,,,0,0,midfielders,915807,MLS,Eastern,1,3,7,1,8,4,3,420,91.1,20,64.5,7,3,,,6,85.7,19,54.3,,,548,10,1,5,29,8,4,1,10,25,2,16,2,5,1,3,657,0.136986301369863,1.095890410958904,0.547945205479452,0.410958904109589,57.534246575342465,91.1062906724512,2.73972602739726,64.51612903225806,0.958904109589041,0.410958904109589,,,0.821917808219178,85.71428571428571,2.602739726027397,54.285714285714285,,,75.06849315068493,1.36986301369863,0.136986301369863,0.684931506849315,3.9726027397260273,1.095890410958904,0.547945205479452,0.136986301369863,1.36986301369863,3.4246575342465753,0.273972602739726,2.191780821917808,0.273972602739726,0.684931506849315,1.23,1.02,1.23,,0.64,,2,9.22,0.1678904115337215,0.13987671839047786,0.1678904115337215,,0.0883013663226611,,0.273972602739726,1.2623835263186938,,,,
1907513,Charles-Emile Brunet,Huntsville City FC,https://www.fotmob.com/players/1907513/charles-emile-brunet,Central Midfielder,CM,172 cm,6,22,Canada,Right,€194.9k,194895,,MLS Next Pro,2026,,,,7.28,5,421,1,0,,,,,,,,,,,,,,,,,,,,,6.40,3,0,,,,,,,,,,,,,,,,,,,,midfielders,915807,MLS,Eastern,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341159,Matthew Corcoran,Nashville SC,https://www.fotmob.com/players/1341159/matthew-corcoran,Central Midfielder,CM,178 cm,16,20,USA,Right,€870.4k,870406,2027-12-31,Major League Soccer,2026,,,,6.91,11,714,1,1,,,,,,,,,,,,,,,,,1,1,,,6.91,11,8,,,,,,,,,,,,,,,,,,0.12605042016806722,0.12605042016806722,midfielders,915807,MLS,Eastern,0,0,8,0,6,2,0,476,90.0,20,52.6,4,,,,2,50.0,38,61.3,12,66.7,622,5,2,6,34,18,5,2,10,26,4,9,1,8,0,0,714,0,0.7563025210084033,0.25210084033613445,0,60,89.98109640831758,2.5210084033613445,52.63157894736842,0.5042016806722689,,,,0.25210084033613445,50,4.7899159663865545,61.29032258064516,1.5126050420168067,66.66666666666667,78.40336134453781,0.6302521008403361,0.25210084033613445,0.7563025210084033,4.285714285714286,2.26890756302521,0.6302521008403361,0.25210084033613445,1.2605042016806722,3.2773109243697482,0.5042016806722689,1.134453781512605,0.12605042016806722,1.0084033613445378,0.21,0.29,0.21,,0.43,,5,9.67,0.02642016826557512,0.03606302522811569,0.02642016826557512,,0.05364649811712634,,0.6302521008403361,1.2186050014335568,,,,
729772,Alex Muyl,Nashville SC,https://www.fotmob.com/players/729772/alex-muyl,Left Midfielder,LM,179 cm,19,30,USA,Right,€1.1m,1090629,2026-12-31,Major League Soccer,2026,,,,6.34,13,561,2,0,,,,,,,,,,,,,,,,,2,0,,,6.34,13,6,,,,,,,,,,,,,,,,,,0.32085561497326204,0,midfielders,915807,MLS,Eastern,0,0,6,0,4,2,0,114,79.7,3,60.0,4,1,1,33.3,2,22.2,26,41.9,5,71.4,249,14,10,11,21,8,9,1,10,16,10,3,1,4,0,0,561,0,0.6417112299465241,0.32085561497326204,0,18.288770053475936,79.72027972027972,0.48128342245989303,60,0.6417112299465241,0.16042780748663102,0.16042780748663102,33.333333333333336,0.32085561497326204,22.22222222222222,4.171122994652406,41.935483870967744,0.8021390374331551,71.42857142857143,39.94652406417112,2.2459893048128343,1.6042780748663101,1.7647058823529411,3.368983957219251,1.2834224598930482,1.4438502673796794,0.16042780748663102,1.6042780748663101,2.5668449197860963,1.6042780748663101,0.48128342245989303,0.16042780748663102,0.6417112299465241,0.61,1.08,0.61,1,0.45,,3,6.33,0.09864705769135991,0.1726203168777221,0.09864705769135991,0.16042780748663102,0.07282131017848133,,0.48128342245989303,1.0156042435589958,,,,
1083998,Edvard Tagseth,Nashville SC,https://www.fotmob.com/players/1083998/edvard-tagseth,Central Midfielder,CM,171 cm,20,25,Norway,Left,€2.2m,2194134,2027-12-31,Major League Soccer,2026,,,,7.07,9,691,1,0,,,,,,,,,,,,,,,,,1,0,,,7.07,9,8,,,,,,,,,,,,,,,,,,0.13024602026049203,0,midfielders,915807,MLS,Eastern,1,0,8,1,2,1,0,437,92.0,11,68.8,4,2,,,2,33.3,25,52.1,4,57.1,561,4,1,4,31,15,4,2,7,32,8,10,2,4,1,0,691,0.13024602026049203,0.26049204052098407,0.13024602026049203,0,56.91751085383502,92,1.4327062228654124,68.75,0.5209840810419681,0.26049204052098407,,,0.26049204052098407,33.333333333333336,3.256150506512301,52.083333333333336,0.5209840810419681,57.142857142857146,73.06801736613603,0.5209840810419681,0.13024602026049203,0.5209840810419681,4.0376266280752535,1.9536903039073805,0.5209840810419681,0.26049204052098407,0.9117221418234442,4.167872648335745,1.0419681620839363,1.3024602026049203,0.26049204052098407,0.5209840810419681,0.07,0.09,0.07,,0.93,,7,7.49,0.009677279120588786,0.011969609064752217,0.009677279120588786,,0.12099426234337769,,0.9117221418234442,0.9757640703369671,,,,
1224691,Ahmed Qasem,Nashville SC,https://www.fotmob.com/players/1224691/ahmed-qasem,Left Winger,LW,183 cm,37,22,Iraq,Left,€3.5m,3484185,2027-12-31,Major League Soccer,2026,,,,6.76,14,730,3,0,,,,,,,,,,,,,,,,,3,0,,,6.76,14,9,,,,,,,,,,,,,,,,,,0.3698630136986301,0,midfielders,915807,MLS,Eastern,1,1,9,1,10,6,1,163,82.3,3,100.0,4,2,1,9.1,11,44.0,40,43.5,1,20.0,335,15,15,11,21,17,2,,16,26,4,2,1,7,1,1,730,0.12328767123287672,1.2328767123287672,0.7397260273972602,0.12328767123287672,20.095890410958905,82.32323232323232,0.3698630136986301,100,0.4931506849315069,0.24657534246575344,0.12328767123287672,9.090909090909092,1.356164383561644,44,4.931506849315069,43.47826086956522,0.12328767123287672,20,41.3013698630137,1.8493150684931505,1.8493150684931505,1.356164383561644,2.589041095890411,2.095890410958904,0.24657534246575344,,1.9726027397260275,3.2054794520547945,0.4931506849315069,0.24657534246575344,0.12328767123287672,0.863013698630137,0.53,1.43,0.53,,1.02,,2,9.80,0.06563835764584476,0.17633835583516996,0.06563835764584476,,0.12627550510511007,,0.24657534246575344,1.2087739265128359,,,,
589897,Cristian Espinoza,Nashville SC,https://www.fotmob.com/players/589897/cristian-espinoza,Right Winger,RW,173 cm,7,31,Argentina,Right,€1.8m,1783661,,Major League Soccer,2026,,,,7.51,14,992,1,0,,,,,,,,,,,,,,,,,1,0,,,7.51,14,11,,,,,,,,,,,,,,,,,,0.0907258064516129,0,attackers,915807,MLS,Eastern,3,6,11,3,16,7,6,313,79.2,17,65.4,32,10,24,30.4,20,64.5,32,45.1,,,595,53,10,6,17,6,8,,9,33,7,3,2,11,3,6,992,0.2721774193548387,1.4516129032258065,0.6350806451612903,0.5443548387096774,28.39717741935484,79.24050632911393,1.5423387096774193,65.38461538461539,2.903225806451613,0.907258064516129,2.1774193548387095,30.379746835443036,1.814516129032258,64.51612903225806,2.903225806451613,45.070422535211264,,,53.98185483870968,4.808467741935484,0.907258064516129,0.5443548387096774,1.5423387096774193,0.5443548387096774,0.7258064516129032,,0.8165322580645162,2.9939516129032255,0.6350806451612903,0.2721774193548387,0.1814516129032258,0.997983870967742,1.34,2.08,1.34,,2.88,,9,13.52,0.1215362873288893,0.1883921315593104,0.1215362873288893,,0.26106020375605554,,0.8165322580645162,1.2267489587107012,,,,
796747,Sam Surridge,Nashville SC,https://www.fotmob.com/players/796747/sam-surridge,Striker,ST,191 cm,9,27,England,Right,€6.8m,6818077,2028-06-30,Major League Soccer,2026,,,,7.57,8,459,0,0,,,,,,,,,,,,,,,,,0,0,,,7.57,8,4,,,,,,,,,,,,,,,,,,0,0,attackers,915807,MLS,Eastern,9,0,4,9,19,15,0,68,70.1,1,100.0,1,,,,2,28.6,16,34.0,9,37.5,166,32,3,4,9,1,4,,4,7,4,4,0,5,9,0,459,1.7647058823529411,3.7254901960784315,2.9411764705882355,0,13.333333333333332,70.10309278350516,0.19607843137254904,100,0.19607843137254904,,,,0.3921568627450981,28.571428571428573,3.1372549019607847,34.04255319148936,1.7647058823529411,37.5,32.549019607843135,6.274509803921569,0.5882352941176471,0.7843137254901962,1.7647058823529411,0.19607843137254904,0.7843137254901962,,0.7843137254901962,1.3725490196078431,0.7843137254901962,0.7843137254901962,0,0.9803921568627452,4.58,8.20,3.79,5,0.11,,3,6.59,0.898137279585296,1.607941085217046,0.743549057081634,0.9803921568627452,0.021135713539871516,,0.5882352941176471,1.292392132329006,,,1,0.19607843137254904
394462,Hany Mukhtar,Nashville SC,https://www.fotmob.com/players/394462/hany-mukhtar,Striker,ST,174 cm,10,31,Germany,Both,€2.1m,2089256,2026-12-31,Major League Soccer,2026,,,,7.42,14,1091,2,0,,,,,,,,,,,,,,,,,2,0,,,7.42,14,11,,,,,,,,,,,,,,,,,,0.16498625114573787,0,attackers,915807,MLS,Eastern,6,4,11,6,41,18,4,381,86.0,10,71.4,19,6,7,25.9,8,42.1,41,40.6,1,7.7,652,51,23,21,14,11,,,11,32,6,3,2,11,6,4,1091,0.4949587534372135,3.382218148487626,1.4848762603116406,0.32997250229147573,31.42988084326306,86.00451467268623,0.8249312557286893,71.42857142857143,1.5673693858845095,0.4949587534372135,0.5774518790100825,25.925925925925927,0.6599450045829515,42.10526315789474,3.382218148487626,40.59405940594059,0.08249312557286893,7.6923076923076925,53.78551787351054,4.207149404216315,1.8973418881759851,1.7323556370302475,1.154903758020165,0.9074243813015582,,,0.9074243813015582,2.639780018331806,0.4949587534372135,0.24747937671860676,0.16498625114573787,0.9074243813015582,4.82,5.52,4.82,1,1.92,,9,15.00,0.39745186579325786,0.4553867937991862,0.39745186579325786,0.08249312557286893,0.15850246444303545,,0.7424381301558203,1.237735092694556,,,,
1448714,Shak Mohammed,Nashville SC,https://www.fotmob.com/players/1448714/shak-mohammed,Striker,ST,178 cm,14,22,Ghana,Right,€320.5k,320493,,Major League Soccer,2026,,,,6.4,4,73,0,0,,,,,,,,,,,,,,,,,0,0,,,6.40,4,1,,,,,,,,,,,,,,,,,,0,0,attackers,915807,MLS,Eastern,1,0,1,1,2,2,0,18,75.0,1,100.0,,,,,1,100.0,4,28.6,,,41,2,1,1,4,2,,,4,2,2,2,0,0,1,0,73,1.2328767123287672,2.4657534246575343,2.4657534246575343,0,22.191780821917806,75,1.2328767123287672,100,,,,,1.2328767123287672,100,4.931506849315069,28.571428571428573,,,50.54794520547945,2.4657534246575343,1.2328767123287672,1.2328767123287672,4.931506849315069,2.4657534246575343,,,4.931506849315069,2.4657534246575343,2.4657534246575343,2.4657534246575343,0,0,0.62,0.59,0.62,,0.02,,,1.43,0.7654931202326736,0.7329452119461478,0.7654931202326736,,0.019206221738498504,,,1.7686849260983402,,,,
1291388,Woobens Pacius,Nashville SC,https://www.fotmob.com/players/1291388/woobens-pacius,Striker,ST,185 cm,17,25,Haiti,Right,€271.1k,271112,2026-12-31,Major League Soccer,2026,,,,6.08,11,237,1,0,,,,,,,,,,,,,,,,,1,0,,,6.08,11,3,,,,,,,,,,,,,,,,,,0.37974683544303794,0,attackers,915807,MLS,Eastern,0,0,3,0,6,,0,26,59.1,,,2,1,,,2,66.7,12,30.0,7,41.2,81,13,6,2,5,1,,,10,6,2,4,0,0,0,0,237,0,2.278481012658228,,0,9.873417721518988,59.09090909090909,,,0.7594936708860759,0.37974683544303794,,,0.7594936708860759,66.66666666666667,4.556962025316456,30,2.6582278481012658,41.1764705882353,30.759493670886076,4.936708860759494,2.278481012658228,0.7594936708860759,1.8987341772151898,0.37974683544303794,,,3.7974683544303796,2.278481012658228,0.7594936708860759,1.5189873417721518,0,0,0.28,,0.28,1,0.23,,1,3.11,0.10477215428895588,,0.10477215428895588,0.37974683544303794,0.08560344765457925,,0.37974683544303794,1.1800252938572364,,,,
1431651,Warren Madrigal,Nashville SC,https://www.fotmob.com/players/1431651/warren-madrigal,Left Winger,LW,178 cm,41,21,Costa Rica,Right,€262k,262000,2029-06-30,Major League Soccer,2026,,,,7.08,14,808,0,0,,,,,,,,,,,,,,,,,0,0,,,7.08,14,10,,,,,,,,,,,,,,,,,,0,0,attackers,915807,MLS,Eastern,5,2,10,5,24,8,2,122,80.8,2,50.0,9,3,3,30.0,9,37.5,52,45.6,9,32.1,311,35,12,25,17,9,2,,17,27,2,6,1,5,5,2,808,0.556930693069307,2.673267326732673,0.8910891089108911,0.22277227722772278,13.589108910891088,80.79470198675497,0.22277227722772278,50,1.0024752475247525,0.3341584158415841,0.3341584158415841,30,1.0024752475247525,37.5,5.792079207920792,45.6140350877193,1.0024752475247525,32.142857142857146,34.64108910891089,3.898514851485148,1.3366336633663365,2.7846534653465347,1.8935643564356437,1.0024752475247525,0.22277227722772278,,1.8935643564356437,3.0074257425742577,0.22277227722772278,0.6683168316831682,0.11138613861386139,0.556930693069307,3.05,3.47,3.05,3,0.43,,6,8.71,0.3392821786427262,0.3868663458540888,0.3392821786427262,0.3341584158415841,0.04838894278106123,,0.6683168316831682,0.9702067327971505,,,,
